"docid","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21"
"112th-congress_house-bill_3247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_house-bill_3248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_house-bill_3298",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"112th-congress_house-bill_3309",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_house-bill_3321",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_3336",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"112th-congress_house-bill_3408",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_3409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"112th-congress_house-bill_3421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_house-bill_3463",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_house-bill_3477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_house-bill_3521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_house-bill_3523",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_3541",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_3567",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_3578",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_3581",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_3582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_house-bill_3606",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"112th-congress_house-bill_3630",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_3637",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_house-bill_3672",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"112th-congress_house-bill_3783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"112th-congress_house-bill_3801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"112th-congress_house-bill_3803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_house-bill_3835",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_house-bill_3857",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_3874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"112th-congress_house-bill_3992",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_4005",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_4040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_house-bill_4053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_house-bill_4057",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_4078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_house-bill_4089",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_4105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"112th-congress_house-bill_4119",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_4133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"112th-congress_house-bill_4155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_house-bill_4201",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_4212",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_4251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"112th-congress_house-bill_4264",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"112th-congress_house-bill_4281",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_4310",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"112th-congress_house-bill_4348",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_4365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_house-bill_4367",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"112th-congress_house-bill_4402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"112th-congress_house-bill_4480",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_4606",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_4628",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_4970",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_5044",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_5325",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_5326",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_house-bill_5544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"112th-congress_house-bill_5651",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_5652",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_5740",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"112th-congress_house-bill_5743",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"112th-congress_house-bill_5854",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"112th-congress_house-bill_5855",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"112th-congress_house-bill_5856",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"112th-congress_house-bill_5865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"112th-congress_house-bill_5872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_house-bill_5882",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_house-bill_5892",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_5912",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_house-bill_5949",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"112th-congress_house-bill_5972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_house-bill_5987",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"112th-congress_house-bill_5997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"112th-congress_house-bill_6016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_house-bill_6018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"112th-congress_house-bill_6079",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_6082",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_6122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_house-bill_6156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"112th-congress_house-bill_6168",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_6169",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_6186",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"112th-congress_house-bill_6190",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_6213",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_6233",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_6364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"112th-congress_house-bill_6365",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_6371",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_6429",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_6443",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_house-bill_6504",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"112th-congress_house-bill_6582",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_6602",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_6612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"112th-congress_house-bill_6621",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"112th-congress_house-bill_6655",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_6672",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"112th-congress_house-bill_6684",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_house-bill_6726",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_senate-bill_23",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"112th-congress_senate-bill_188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_senate-bill_223",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_senate-bill_278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"112th-congress_senate-bill_307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_senate-bill_349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_senate-bill_365",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_senate-bill_384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_senate-bill_404",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"112th-congress_senate-bill_493",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"112th-congress_senate-bill_627",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_senate-bill_679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_senate-bill_684",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"112th-congress_senate-bill_782",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_senate-bill_846",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_senate-bill_925",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"112th-congress_senate-bill_940",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_senate-bill_953",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_senate-bill_990",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"112th-congress_senate-bill_1038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"112th-congress_senate-bill_1082",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"112th-congress_senate-bill_1134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"112th-congress_senate-bill_1280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"112th-congress_senate-bill_1323",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_senate-bill_1412",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_senate-bill_1619",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"112th-congress_senate-bill_1660",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_senate-bill_1723",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_senate-bill_1726",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_senate-bill_1769",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_senate-bill_1786",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_senate-bill_1789",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_senate-bill_1813",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_senate-bill_1867",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"112th-congress_senate-bill_1917",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_senate-bill_1925",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"112th-congress_senate-bill_1931",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_senate-bill_1940",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"112th-congress_senate-bill_1944",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_senate-bill_2009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"112th-congress_senate-bill_2038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_senate-bill_2039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"112th-congress_senate-bill_2204",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_senate-bill_2230",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_senate-bill_2237",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_senate-bill_2343",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_senate-bill_2367",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"112th-congress_senate-bill_3187",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_senate-bill_3193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"112th-congress_senate-bill_3202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"112th-congress_senate-bill_3220",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_senate-bill_3240",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_senate-bill_3245",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_senate-bill_3254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"112th-congress_senate-bill_3326",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"112th-congress_senate-bill_3364",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"112th-congress_senate-bill_3369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"112th-congress_senate-bill_3412",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_senate-bill_3414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"112th-congress_senate-bill_3454",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"112th-congress_senate-bill_3457",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"112th-congress_senate-bill_3525",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_senate-bill_3564",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112th-congress_senate-bill_3576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"112th-congress_senate-bill_3637",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"112th-congress_senate-bill_3642",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"113th-congress_house-bill_2",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_3",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_5",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_6",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_7",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_24",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_41",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"113th-congress_house-bill_45",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"113th-congress_house-bill_152",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"113th-congress_house-bill_180",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"113th-congress_house-bill_219",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"113th-congress_house-bill_225",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"113th-congress_house-bill_251",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"113th-congress_house-bill_254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"113th-congress_house-bill_255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"113th-congress_house-bill_258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"113th-congress_house-bill_267",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"113th-congress_house-bill_273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"113th-congress_house-bill_291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"113th-congress_house-bill_297",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"113th-congress_house-bill_307",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_316",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"113th-congress_house-bill_325",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_338",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_357",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"113th-congress_house-bill_367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"113th-congress_house-bill_384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"113th-congress_house-bill_444",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"113th-congress_house-bill_507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"113th-congress_house-bill_527",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_588",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"113th-congress_house-bill_592",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"113th-congress_house-bill_627",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"113th-congress_house-bill_634",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"113th-congress_house-bill_647",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"113th-congress_house-bill_668",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_678",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"113th-congress_house-bill_685",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"113th-congress_house-bill_687",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"113th-congress_house-bill_701",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"113th-congress_house-bill_724",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_742",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"113th-congress_house-bill_756",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"113th-congress_house-bill_767",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_801",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"113th-congress_house-bill_803",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_807",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_850",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"113th-congress_house-bill_862",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"113th-congress_house-bill_863",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"113th-congress_house-bill_876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"113th-congress_house-bill_882",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"113th-congress_house-bill_890",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_899",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"113th-congress_house-bill_933",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"113th-congress_house-bill_935",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_938",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"113th-congress_house-bill_967",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"113th-congress_house-bill_982",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"113th-congress_house-bill_992",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"113th-congress_house-bill_1022",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_1033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"113th-congress_house-bill_1035",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"113th-congress_house-bill_1038",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"113th-congress_house-bill_1062",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
